,T_prop_T2 (UTC),final_RAAN_T2,inc_degrees,angle_between_vernal_and_pm,long_ECI,del_RAAN
91,2023-03-19 07:16:00,197.99844693261332,9.986,290.34511365848374,136.52692297414998,61.47152395846334
92,2023-03-19 07:21:00,197.97307645141547,9.986,291.59853599003236,135.27350064260136,62.6995758088141
93,2023-03-19 07:26:00,197.94770597021756,9.986,292.8519583213639,134.02007831126983,63.92762765894773
94,2023-03-19 07:31:00,197.9223354890197,9.986,294.1053806524719,132.7666559801618,65.1556795088579
95,2023-03-19 07:36:00,197.89696500782168,9.986,295.3588029833614,131.51323364927234,66.38373135854934
96,2023-03-19 07:41:00,197.87159452662382,9.986,296.6122253140307,130.25981131860303,67.6117832080208
97,2023-03-19 07:46:00,197.8462240454259,9.986,297.8656476444802,129.00638898815353,68.83983505727238
98,2023-03-19 07:51:00,197.82085356422806,9.986,299.11906997470965,127.75296665792408,70.06788690630398
99,2023-03-19 07:56:00,197.7954830830301,9.986,300.37249230471946,126.49954432791426,71.29593875511583
100,2023-03-19 08:01:00,197.77011260183218,9.986,301.62591463450786,125.24612199812586,72.52399060370632
101,2023-03-19 08:06:00,197.74474212063433,9.986,302.8793369640801,123.99269966855363,73.7520424520807
102,2023-03-19 08:11:00,197.71937163943642,9.986,304.1327592934294,122.73927733920434,74.98009430023208
103,2023-03-19 08:16:00,197.69400115823845,9.986,305.38618162256273,121.48585501007099,76.20814614816746
104,2023-03-19 08:21:00,197.66863067704054,9.986,306.6396039514734,120.2324326811603,77.43619799588024
105,2023-03-19 08:26:00,197.64326019584269,9.986,307.8930262801682,118.97901035246551,78.66424984337718
106,2023-03-19 08:31:00,197.61788971464478,9.986,309.14644860864064,117.72558802399308,79.89230169065169
107,2023-03-19 08:36:00,197.5925192334468,9.986,310.39987093689575,116.47216569573797,81.12035353770884
108,2023-03-19 08:41:00,197.56714875224895,9.986,311.65329326493213,115.21874336770159,82.34840538454736
109,2023-03-19 08:46:00,197.54177827105104,9.986,312.9067155927496,113.96532103988412,83.57645723116693
110,2023-03-19 08:51:00,197.5164077898532,9.986,314.1601379203485,112.7118987122852,84.80450907756799
111,2023-03-19 08:56:00,197.49103730865517,9.986,315.41356024773046,111.45847638490326,86.0325609237519
112,2023-03-19 09:01:00,197.4656668274573,9.986,316.66698257489077,110.20505405774296,87.26061276971436
113,2023-03-19 09:06:00,197.4402963462594,9.986,317.92040490183433,108.95163173079939,88.48866461546001
114,2023-03-19 09:11:00,197.41492586506155,9.986,319.17382722855973,107.69820940407399,89.71671646098756
115,2023-03-19 09:16:00,197.38955538386358,9.986,320.42724955506867,106.44478707756505,90.94476830629853
116,2023-03-19 09:21:00,197.36418490266567,9.986,321.6806718813563,105.1913647512774,92.17282015138827
117,2023-03-19 09:26:00,197.33881442146782,9.986,322.93409420742614,103.93794242520761,93.40087199626021
118,2023-03-19 09:31:00,197.3134439402699,9.986,324.1875165332815,102.68452009935226,94.62892384091765
119,2023-03-19 09:36:00,197.28807345907194,9.986,325.44093885891914,101.43109777371461,95.85697568535733
120,2023-03-19 09:41:00,197.26270297787403,9.986,326.694361184336,100.17767544829775,97.08502752957628
121,2023-03-19 09:46:00,197.23733249667617,9.986,327.9477835095371,98.92425312309666,98.31307937357951
122,2023-03-19 09:51:00,197.21196201547832,9.986,329.2012058345209,97.67083079811283,99.54113121736549
123,2023-03-19 09:56:00,197.1865915342803,9.986,330.4546281592875,96.41740847334626,100.76918306093404
